columns,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
